"Futbolista_ID";"Reputación actual(9999)";"Reputación nacional (9999)";"Reputación mundial(9999)"
"2962";"6261";"6261";"3072"
"2963";"6250";"6250";"3550"
"2964";"6250";"6800";"4750"
"2965";"6300";"4932";"2542"
"2966";"6300";"6400";"5300"
"2967";"6300";"6300";"3770"
"2968";"6380";"6380";"2884"
"2969";"6266";"6266";"3778"
"2970";"6287";"6287";"3762"
"2971";"6336";"6336";"3847"
"2972";"6200";"6500";"4000"
"2973";"6295";"6295";"3995"
"2974";"6299";"6299";"3752"
"2975";"6101";"6249";"4255"
"2976";"5966";"5716";"2726"
"2977";"6237";"6242";"2275"
"2978";"6299";"6449";"4499"
"2979";"5995";"6103";"3313"
"2980";"5965";"6015";"3962"
"2981";"6193";"6123";"4074"
"2982";"6292";"6392";"5092"
"2983";"6300";"6300";"5000"
"2984";"6300";"6500";"4750"
"2985";"6400";"6400";"4800"
"2986";"5984";"5984";"2997"
"2987";"5981";"5985";"1826"
"2988";"6271";"6271";"3784"
"2989";"6300";"6300";"3951"
"2990";"6100";"6200";"3750"
"2991";"6294";"6594";"4494"
"2992";"6033";"5554";"4746"
"2993";"6599";"6299";"3508"
"2994";"6300";"6300";"4300"
"2995";"6145";"5690";"3559"
"2996";"6299";"6299";"4249"
"2997";"6300";"6300";"3812"
"2998";"6254";"5727";"3629"
"2999";"6750";"6750";"6400"
"3000";"6300";"6300";"4300"
"3001";"6300";"6300";"3500"
"3002";"6300";"5548";"4350"
"3003";"6015";"6015";"3064"
"3004";"6300";"6300";"5500"
"3005";"6250";"6250";"3750"
"3006";"5750";"5750";"3200"
"3007";"6300";"6300";"5500"
"3008";"6300";"6300";"5500"
"3009";"6393";"6294";"3747"
"3010";"6244";"6244";"4244"
"3011";"6307";"5810";"3814"
"3012";"6000";"6000";"3300"
"3013";"6250";"6250";"3753"
"3014";"6300";"5950";"4250"
"3015";"6250";"7186";"4955"
"3016";"5917";"5943";"3256"
"3017";"6299";"6299";"4599"
"3018";"6300";"7386";"5416"
"3019";"6500";"6500";"3500"
"3020";"6300";"6300";"3950"
"3021";"6250";"5634";"5271"
"3022";"6259";"6259";"3101"
"3023";"6400";"6400";"4000"
"3024";"6300";"6300";"5000"
"3025";"6318";"6318";"3052"
"3026";"6400";"5134";"2669"
"3027";"6250";"5534";"5584"
"3028";"6292";"6292";"3792"
"3029";"6174";"6174";"3530"
"3030";"6293";"6293";"5493"
"3031";"6300";"6200";"3753"
"3032";"6250";"6250";"3800"
"3033";"5594";"5742";"2373"
"3034";"5400";"5472";"3015"
"3035";"6250";"6250";"4500"
"3036";"6300";"6150";"3550"
"3037";"6150";"6150";"4003"
"3038";"5250";"5334";"3657"
"3039";"6295";"6895";"5445"
"3040";"6000";"6000";"4250"
"3041";"6292";"6192";"5192"
"3042";"6223";"5923";"4437"
"3043";"6300";"6300";"4750"
"3044";"6307";"6267";"3767"
"3045";"6300";"6300";"3900"
"3046";"6300";"6250";"5500"
"3047";"6300";"6200";"4000"
"3048";"6183";"6183";"3667"
"3049";"6272";"6272";"3231"
"3050";"6000";"6986";"4990"
"3051";"6100";"6000";"5000"
"3052";"6259";"6259";"3704"
"3053";"6294";"6294";"4494"
"3054";"6300";"6300";"3500"
"3055";"6285";"6285";"3235"
"3056";"6300";"6600";"4000"
"3057";"6256";"6180";"4280"
"3058";"6300";"6500";"4650"
"3059";"6300";"6750";"5650"
"3060";"6248";"5898";"4004"
"3061";"6300";"6550";"5000"
"3062";"6300";"6300";"4250"
"3063";"6297";"6297";"2942"
"3064";"6286";"6286";"3292"
"3065";"6241";"6241";"4475"
"3066";"6300";"5750";"3250"
"3067";"6207";"6207";"3330"
"3068";"6242";"6244";"4494"
"3069";"6258";"6256";"3938"
"3070";"6363";"6363";"3728"
"3071";"6984";"6948";"3174"
"3072";"6000";"6000";"2750"
"3073";"6189";"5565";"5677"
"3074";"6200";"6200";"5500"
"3075";"6250";"6250";"4000"
"3076";"6250";"6000";"3250"
"3077";"6250";"6593";"3853"
"3078";"6150";"6150";"5250"
"3079";"6108";"6102";"3322"
"3080";"6250";"5525";"4018"
"3081";"6000";"5125";"3587"
"3082";"6350";"6100";"5000"
"3083";"6250";"6250";"5000"
"3084";"6350";"6250";"4350"
"3085";"6250";"6000";"4750"
"3086";"6250";"5900";"5100"
"3087";"6176";"6206";"4206"
"3088";"6250";"6250";"3500"
"3089";"6250";"6750";"5500"
"3090";"5998";"5998";"3848"
"3091";"6250";"6250";"3800"
"3092";"6250";"5369";"4612"
"3093";"6400";"6100";"5301"
"3094";"6234";"6234";"3013"
"3095";"6290";"6290";"2958"
"3096";"6249";"6250";"3862"
"3097";"6126";"6126";"2974"
"3098";"6378";"6378";"3737"
"3099";"6297";"6297";"3601"
"3100";"6012";"6009";"3042"
"3101";"6250";"6250";"5050"
"3102";"6199";"6199";"4699"
"3103";"6250";"6250";"4000"
"3104";"6250";"6250";"3255"
"3105";"6000";"6000";"3764"
"3106";"6250";"6500";"4800"
"3107";"6000";"6000";"3501"
"3108";"6300";"5458";"5840"
"3109";"6250";"5900";"4250"
"3110";"6250";"6000";"5200"
"3111";"6250";"6250";"4264"
"3112";"6407";"6265";"4904"
"3113";"6000";"5583";"4030"
"3114";"6250";"6250";"4252"
"3115";"5988";"6242";"2748"
"3116";"6242";"6442";"5242"
"3117";"6250";"6250";"2500"
"3118";"6000";"6150";"3000"
"3119";"6250";"6750";"4000"
"3120";"6250";"5750";"4750"
"3121";"6116";"6016";"3508"
"3122";"6419";"5769";"4769"
"3123";"6250";"6250";"5350"
"3124";"6000";"6000";"3750"
"3125";"6250";"6250";"3000"
"3126";"6250";"6250";"3750"
"3127";"6242";"6242";"4742"
"3128";"6250";"5900";"3750"
"3129";"6250";"6250";"4500"
"3130";"6300";"6300";"4250"
"3131";"6260";"5907";"4257"
"3132";"6233";"6233";"3037"
"3133";"6250";"6250";"2500"
"3134";"6278";"6278";"2525"
"3135";"6250";"6250";"4250"
"3136";"6200";"6200";"5500"
"3137";"6185";"6185";"3304"
"3138";"6061";"6037";"3987"
"3139";"6237";"6237";"6237"
"3140";"5996";"5996";"4496"
"3141";"6250";"6250";"3750"
"3142";"6250";"6750";"5050"
"3143";"6250";"6250";"4250"
"3144";"6250";"5850";"3800"
"3145";"6115";"6115";"3336"
"3146";"6300";"6300";"4700"
"3147";"6170";"6231";"5130"
"3148";"6250";"6200";"5250"
"3149";"6395";"6395";"4995"
"3150";"6247";"6247";"4497"
"3151";"5500";"5525";"4771"
"3152";"6150";"6150";"3310"
"3153";"6250";"6100";"5000"
"3154";"6250";"6350";"5050"
"3155";"6450";"6250";"5250"
"3156";"6233";"6238";"5238"
"3157";"6044";"6044";"3495"
"3158";"6250";"6650";"5855"
"3159";"6242";"6242";"5242"
"3160";"6666";"5622";"3613"
"3161";"6015";"6015";"3261"
"3162";"6250";"6250";"3900"
"3163";"6250";"6250";"3766"
"3164";"6250";"5750";"4259"
"3165";"6250";"6250";"3857"
"3166";"6316";"6316";"3171"
"3167";"6130";"6130";"3049"
"3168";"6294";"6294";"3133"
"3169";"6248";"6248";"5098"
"3170";"6231";"6231";"3001"
"3171";"6250";"6250";"2508"
"3172";"6250";"6250";"3900"
"3173";"6367";"6367";"3582"
"3174";"6492";"5742";"4992"
"3175";"6100";"6250";"4150"
"3176";"6249";"6249";"4266"
"3177";"6150";"5950";"2842"
"3178";"6000";"6250";"4500"
"3179";"6198";"6198";"2596"
"3180";"6708";"6873";"6335"
"3181";"5936";"5936";"3960"
"3182";"6250";"6250";"3000"
"3183";"6311";"6015";"5315"
"3184";"6000";"6750";"3650"
"3185";"6234";"6234";"3639"
"3186";"6038";"6038";"3199"
"3187";"6100";"6100";"3500"
"3188";"6250";"6500";"3750"
"3189";"6269";"6261";"3564"
"3190";"6150";"5750";"4250"
"3191";"6250";"5532";"4318"
"3192";"6071";"6071";"3238"
"3193";"6243";"6243";"4743"
"3194";"6400";"6400";"3900"
"3195";"6250";"6250";"5500"
"3196";"5747";"5747";"5448"
"3197";"6209";"6209";"2399"
"3198";"6250";"6200";"4200"
"3199";"6229";"5979";"3979"
"3200";"6250";"6250";"5000"
"3201";"6248";"6248";"4498"
"3202";"6201";"6201";"3751"
"3203";"6250";"6250";"3250"
"3204";"6246";"6246";"3758"
"3205";"6250";"6250";"4101"
"3206";"6250";"6895";"5246"
"3207";"6250";"6250";"4500"
"3208";"6400";"6400";"3800"
"3209";"6249";"6249";"4496"
"3210";"6200";"6200";"4500"
"3211";"6250";"6300";"4500"
"3212";"6200";"6500";"5300"
"3213";"6256";"6256";"3008"
"3214";"6100";"6100";"4500"
"3215";"6250";"6250";"4252"
"3216";"6000";"5617";"3903"
"3217";"6250";"6250";"4750"
"3218";"6200";"6200";"3600"
"3219";"6250";"6250";"3500"
"3220";"6000";"6350";"5000"
"3221";"6241";"6241";"4004"
"3222";"6240";"6592";"4992"
"3223";"6140";"6140";"3590"
"3224";"6250";"6250";"4500"
"3225";"6000";"6000";"3750"
"3226";"6185";"6185";"4960"
"3227";"6250";"6882";"5496"
"3228";"6250";"6250";"4250"
"3229";"6147";"6147";"4497"
"3230";"6196";"5365";"5552"
"3231";"6200";"6200";"3500"
"3232";"6245";"6595";"5395"
"3233";"6150";"6150";"5350"
"3234";"6175";"6521";"5226"
"3235";"6250";"6250";"4250"
"3236";"6245";"6245";"3495"
"3237";"6345";"6345";"3655"
"3238";"6248";"6248";"3498"
"3239";"6187";"6187";"3224"
"3240";"6400";"6500";"5050"
"3241";"6250";"6250";"4250"
"3242";"6206";"6206";"3145"
"3243";"6100";"6100";"5000"
"3244";"6250";"6250";"3900"
"3245";"6166";"6166";"3039"
"3246";"6240";"6063";"4824"
"3247";"6250";"6250";"4750"
"3248";"6250";"6250";"5000"
"3249";"6250";"6250";"5500"
"3250";"6600";"6400";"4112"
"3251";"6150";"5616";"4358"
"3252";"6260";"6110";"4006"
"3253";"6250";"6150";"4250"
"3254";"6250";"6200";"4252"
"3255";"6400";"6250";"5500"
"3256";"6250";"6250";"3950"
"3257";"6218";"6218";"3508"
"3258";"6301";"6301";"3321"
"3259";"6250";"6300";"5000"
"3260";"6240";"6918";"3270"
"3261";"6285";"6772";"5016"
"3262";"6250";"6550";"4250"
"3263";"6250";"5545";"3033"
"3264";"6280";"6280";"4259"
"3265";"6300";"6300";"5010"
"3266";"6500";"6450";"5000"
"3267";"6250";"6250";"3750"
"3268";"6237";"6237";"2756"
"3269";"5461";"5725";"3975"
"3270";"6400";"6400";"4250"
"3271";"6250";"6250";"4950"
"3272";"6250";"6250";"3503"
"3273";"6240";"6240";"3740"
"3274";"6250";"6000";"3750"
"3275";"6249";"6749";"6099"
"3276";"5972";"5972";"3479"
"3277";"6250";"6250";"4500"
"3278";"6131";"6131";"3456"
"3279";"6243";"6186";"3567"
"3280";"5724";"5724";"3477"
"3281";"6243";"6343";"2993"
"3282";"6250";"6600";"5500"
"3283";"6240";"6240";"3537"
"3284";"6593";"6593";"5393"
"3285";"6244";"6244";"4794"
"3286";"6310";"6310";"3168"
"3287";"5800";"5850";"4750"
"3288";"6242";"6242";"3993"
"3289";"6315";"6315";"3648"
"3290";"6238";"6488";"4488"
"3291";"6300";"6250";"4850"
"3292";"6000";"6000";"3500"
"3293";"6241";"6691";"5491"
"3294";"6250";"6400";"3014"
"3295";"5750";"5750";"3500"
"3296";"6250";"6250";"4154"
"3297";"6363";"6363";"4189"
"3298";"6253";"6203";"5502"
"3299";"6250";"6250";"4255"
"3300";"6041";"6041";"4591"
"3301";"6238";"6488";"4238"
"3302";"6100";"6100";"5250"
"3303";"6246";"5996";"2998"
"3304";"6249";"6249";"3500"
"3305";"6250";"6250";"3000"
"3306";"6250";"6250";"3950"
"3307";"6200";"6250";"6250"
"3308";"6250";"6250";"4253"
"3309";"6250";"6250";"4750"
"3310";"6500";"6500";"5000"
"3311";"6250";"6250";"4550"
"3312";"6250";"6050";"3000"
"3313";"6279";"6279";"4512"
"3314";"6250";"6250";"4600"
"3315";"6200";"6200";"3550"
"3316";"6250";"6450";"4600"
"3317";"6350";"6350";"3500"
"3318";"5974";"5974";"3479"
"3319";"6248";"6098";"4748"
"3320";"6950";"6888";"4548"
"3321";"6400";"6500";"5000"
"3322";"6250";"6250";"3850"
"3323";"6250";"6250";"4750"
"3324";"6238";"6238";"3493"
"3325";"6728";"6728";"3986"
"3326";"6250";"6550";"5000"
"3327";"5750";"6250";"3500"
"3328";"6416";"6316";"4742"
"3329";"6250";"6650";"4750"
"3330";"5765";"6058";"2771"
"3331";"6250";"6000";"4750"
"3332";"6140";"6140";"3271"
"3333";"6247";"6347";"3697"
"3334";"6150";"6150";"4750"
"3335";"6300";"6400";"4550"
"3336";"6250";"6250";"3500"
"3337";"5746";"5746";"3807"
"3338";"6250";"6250";"4900"
"3339";"6050";"5950";"5500"
"3340";"6250";"6250";"5500"
"3341";"6750";"6506";"6253"
"3342";"6398";"6398";"4099"
"3343";"6169";"6469";"4980"
"3344";"6222";"5621";"6022"
"3345";"6250";"6250";"5000"
"3346";"6250";"6250";"5000"
"3347";"6250";"6500";"4250"
"3348";"6500";"6955";"4968"
"3349";"6250";"6250";"5250"
"3350";"6241";"5297";"5799"
"3351";"5750";"6000";"5000"
"3352";"6249";"6249";"3499"
"3353";"6250";"6250";"3800"
"3354";"6065";"6065";"4415"
"3355";"5250";"5325";"2028"
"3356";"6179";"6179";"3175"
"3357";"6295";"5839";"4316"
"3358";"6261";"6013";"5017"
"3359";"6250";"5950";"4700"
"3360";"6314";"6650";"5106"
"3361";"6135";"6135";"3485"
"3362";"6150";"6500";"5000"
"3363";"6149";"6149";"4999"
"3364";"6239";"6239";"4241"
"3365";"6245";"6245";"5295"
"3366";"6350";"6250";"3500"
"3367";"6270";"6231";"4610"
"3368";"5250";"5000";"2750"
"3369";"6246";"6246";"5247"
"3370";"6479";"6495";"4524"
"3371";"6250";"6250";"4750"
"3372";"6250";"5750";"4500"
"3373";"6341";"6341";"3753"
"3374";"6500";"6500";"3750"
"3375";"6214";"6214";"3997"
"3376";"6000";"6000";"4750"
"3377";"6000";"6000";"4008"
"3378";"6200";"6200";"4000"
"3379";"6000";"5750";"3250"
"3380";"6279";"6279";"3621"
"3381";"6185";"6185";"3500"
"3382";"5900";"6200";"4750"
"3383";"6250";"6150";"2500"
"3384";"6309";"6309";"4052"
"3385";"6500";"6500";"4500"
"3386";"6050";"6300";"3550"
"3387";"6250";"6895";"4996"
"3388";"6132";"6274";"4264"
"3389";"6500";"6500";"4000"
"3390";"6293";"6393";"4843"
"3391";"6250";"6350";"3010"
"3392";"5742";"6592";"5242"
"3393";"6250";"6250";"4150"
"3394";"6325";"5983";"3483"
"3395";"6250";"5750";"3038"
"3396";"6029";"5779";"3448"
"3397";"6112";"6112";"3567"
"3398";"5780";"5780";"4515"
"3399";"6279";"6279";"4514"
"3400";"6261";"6261";"3506"
"3401";"5959";"5959";"4474"
"3402";"6250";"6250";"4000"
"3403";"6266";"6266";"3291"
"3404";"6450";"6450";"4750"
"3405";"6250";"6250";"3800"
"3406";"6200";"6200";"3850"
"3407";"6200";"6200";"5400"
"3408";"6247";"6497";"5247"
"3409";"6250";"6250";"4250"
"3410";"6250";"6250";"3750"
"3411";"6255";"5548";"4273"
"3412";"6247";"5596";"4523"
"3413";"6250";"6250";"5000"
"3414";"6300";"6975";"4982"
"3415";"6263";"6263";"4975"
"3416";"6000";"6500";"3500"
"3417";"6250";"6250";"4750"
"3418";"6250";"6250";"3800"
"3419";"6000";"6250";"5200"
"3420";"5970";"5970";"3565"
"3421";"6243";"6193";"3793"
"3422";"6250";"6250";"3905"
"3423";"5979";"6729";"3006"
"3424";"6250";"6250";"1010"
"3425";"6128";"6128";"3330"
"3426";"6100";"6100";"3250"
"3427";"6250";"6000";"4500"
"3428";"6146";"6146";"4998"
"3429";"6278";"6278";"3774"
"3430";"5991";"5991";"3998"
"3431";"6247";"6955";"5147"
"3432";"6250";"6250";"3757"
"3433";"6200";"6200";"5000"
"3434";"6150";"5750";"4750"
"3435";"5500";"5525";"4018"
"3436";"6500";"6000";"4800"
"3437";"6396";"6396";"4996"
"3438";"6500";"5750";"4500"
"3439";"6650";"6500";"5000"
"3440";"6244";"6244";"2968"
"3441";"6345";"6345";"4995"
"3442";"6022";"6022";"3512"
"3443";"6250";"6250";"5000"
"3444";"6250";"6250";"4251"
"3445";"6250";"6975";"5494"
"3446";"6248";"5998";"5748"
"3447";"6550";"6550";"5750"
"3448";"6229";"5597";"4515"
"3449";"6242";"6242";"4242"
"3450";"6279";"6279";"4465"
"3451";"6300";"5125";"5125"
"3452";"5992";"5489";"4758"
"3453";"6250";"6250";"3750"
"3454";"6244";"6244";"4999"
"3455";"6245";"6095";"4745"
"3456";"6200";"6200";"5000"
"3457";"6273";"6895";"4352"
"3458";"6240";"6240";"3490"
"3459";"6242";"6242";"3892"
"3460";"6300";"5950";"5950"
"3461";"5924";"5916";"4624"
"3462";"6243";"6243";"4245"
"3463";"6400";"6500";"5000"
"3464";"6250";"6250";"4750"
"3465";"6300";"6200";"5500"
"3466";"5500";"6250";"5000"
"3467";"6400";"6975";"5209"
"3468";"6249";"6249";"4999"
"3469";"6250";"6600";"5300"
"3470";"6000";"6250";"3000"
"3471";"6650";"6650";"2500"
"3472";"6238";"6244";"4244"
"3473";"6350";"6350";"2330"
"3474";"6000";"6850";"5000"
"3475";"6282";"6515";"5019"
"3476";"6250";"6750";"4000"
"3477";"5977";"5977";"2485"
"3478";"5661";"5613";"4015"
"3479";"6500";"6600";"5000"
"3480";"6149";"6149";"3249"
"3481";"6300";"6350";"5000"
"3482";"6250";"6100";"5000"
"3483";"5823";"5823";"2212"
"3484";"5650";"6500";"4000"
"3485";"6273";"6273";"3084"
"3486";"6200";"6200";"4750"
"3487";"5900";"5900";"2750"
"3488";"6350";"5561";"5290"
"3489";"6350";"6300";"6000"
"3490";"6500";"6253";"5004"
"3491";"6243";"6243";"3743"
"3492";"6241";"6241";"3991"
"3493";"6250";"6350";"5100"
"3494";"5800";"5481";"4408"
"3495";"6250";"5900";"3750"
"3496";"6250";"6000";"4250"
"3497";"6250";"6100";"4600"
"3498";"6250";"6750";"5250"
"3499";"6249";"6249";"2505"
"3500";"6250";"6450";"4250"
"3501";"6246";"6246";"3496"
"3502";"6250";"6250";"5250"
"3503";"6250";"6400";"5000"
"3504";"6244";"6294";"3998"
"3505";"6250";"6250";"5200"
"3506";"6245";"6245";"3749"
"3507";"6197";"6197";"1360"
"3508";"6227";"6227";"3981"
"3509";"5850";"5850";"3753"
"3510";"6250";"6200";"5450"
"3511";"6250";"5385";"2028"
"3512";"6228";"6228";"2099"
"3513";"6250";"6350";"5000"
"3514";"6250";"6975";"4982"
"3515";"6250";"6250";"3750"
"3516";"6250";"6250";"5000"
"3517";"6250";"6250";"4200"
"3518";"6250";"6250";"4350"
"3519";"6250";"6850";"5500"
"3520";"6250";"6250";"3400"
"3521";"6350";"6895";"4996"
"3522";"6247";"6247";"5247"
"3523";"6260";"6502";"5005"
"3524";"6000";"6000";"3500"
"3525";"6303";"6303";"3288"
"3526";"6131";"6120";"4037"
"3527";"6250";"6250";"5000"
"3528";"6250";"6000";"4500"
"3529";"5974";"5974";"2984"
"3530";"6246";"6246";"4496"
"3531";"5988";"5988";"3739"
"3532";"6078";"6630";"4133"
"3533";"6250";"6250";"4950"
"3534";"6241";"6241";"4748"
"3535";"6600";"6400";"6200"
"3536";"5943";"5962";"3182"
"3537";"5986";"5986";"4490"
"3538";"6250";"6400";"5500"
"3539";"6245";"6245";"4495"
"3540";"7300";"6550";"6875"
"3541";"6250";"6250";"4500"
"3542";"6400";"6400";"4900"
"3543";"6250";"6250";"4500"
"3544";"6345";"6495";"4995"
"3545";"6000";"6000";"2500"
"3546";"5953";"5953";"3471"
"3547";"6250";"6250";"4500"
"3548";"6248";"6098";"4498"
"3549";"6068";"6068";"2789"
"3550";"6250";"6300";"4500"
"3551";"6500";"6500";"5850"
"3552";"6210";"6210";"3223"
"3553";"6248";"5998";"3598"
"3554";"6248";"6248";"4748"
"3555";"6000";"6000";"4270"
"3556";"6250";"5750";"2000"
"3557";"6242";"6042";"5242"
"3558";"6346";"5996";"5246"
"3559";"6250";"6250";"3814"
"3560";"6183";"6736";"5354"
"3561";"6214";"6214";"2982"
"3562";"5850";"5850";"4650"
"3563";"6100";"6100";"4250"
"3564";"6242";"6242";"3742"
"3565";"6000";"6000";"3509"
"3566";"5920";"5920";"3451"
"3567";"5931";"5931";"3451"
"3568";"6272";"6272";"4417"
"3569";"6499";"6898";"4481"
"3570";"5900";"5900";"5000"
"3571";"6164";"6164";"2448"
"3572";"6250";"6250";"4300"
"3573";"6250";"6250";"5000"
"3574";"6250";"6000";"5250"
"3575";"6227";"6238";"3748"
"3576";"6374";"5734";"3984"
"3577";"6265";"6265";"3655"
"3578";"6195";"6698";"4898"
"3579";"6250";"6250";"3750"
"3580";"6138";"6238";"4141"
"3581";"6850";"6750";"5500"
"3582";"6293";"6293";"4743"
"3583";"6150";"6150";"5000"
"3584";"5993";"6096";"4746"
"3585";"6449";"6915";"4954"
"3586";"5998";"5998";"4748"
"3587";"6250";"6250";"3500"
"3588";"6200";"6700";"5500"
"3589";"6380";"6339";"4862"
"3590";"6250";"6400";"4750"
"3591";"6250";"6250";"5250"
"3592";"6250";"6250";"3000"
"3593";"6246";"5557";"4426"
"3594";"6750";"6975";"6227"
"3595";"6306";"6306";"3116"
"3596";"6250";"6250";"3000"
"3597";"6250";"6250";"4250"
"3598";"6500";"6500";"3000"
"3599";"6243";"6243";"2494"
"3600";"6280";"6280";"5275"
"3601";"6243";"6243";"3244"
"3602";"6181";"6181";"3231"
"3603";"6250";"6250";"2250"
"3604";"6200";"6200";"5000"
"3605";"6200";"6200";"4200"
"3606";"6100";"5516";"5164"
"3607";"6100";"5116";"3837"
"3608";"6200";"6200";"4700"
"3609";"6266";"6237";"3537"
"3610";"6200";"6200";"3700"
"3611";"6196";"6196";"4696"
"3612";"6096";"6096";"3499"
"3613";"6210";"6210";"4020"
"3614";"6163";"6163";"2750"
"3615";"6000";"6000";"3750"
"3616";"6200";"6200";"5000"
"3617";"6150";"6150";"4500"
"3618";"6200";"6200";"3253"
"3619";"5997";"5997";"4000"
"3620";"6116";"6116";"3255"
"3621";"6131";"6131";"2783"
"3622";"5750";"5750";"2750"
"3623";"6448";"6264";"2522"
"3624";"6200";"6200";"3750"
"3625";"6195";"6195";"4255"
"3626";"6200";"6000";"4000"
"3627";"6150";"6150";"3750"
"3628";"6200";"6200";"4500"
"3629";"6242";"5569";"3385"
"3630";"6149";"6149";"4549"
"3631";"6151";"6151";"3064"
"3632";"6250";"6250";"4500"
"3633";"6257";"6257";"4000"
"3634";"6135";"6124";"4536"
"3635";"6305";"6255";"5126"
"3636";"5909";"5932";"3432"
"3637";"6200";"6200";"4950"
"3638";"6000";"6750";"3900"
"3639";"6200";"5505";"861"
"3640";"6200";"5950";"5150"
"3641";"6191";"6191";"4492"
"3642";"6200";"6200";"3002"
"3643";"6200";"6200";"5000"
"3644";"6193";"6193";"4146"
"3645";"5850";"5850";"3000"
"3646";"6200";"6200";"3502"
"3647";"6000";"6000";"2500"
"3648";"6200";"6200";"3550"
"3649";"6200";"6400";"5000"
"3650";"6155";"6155";"3242"
"3651";"6200";"5316";"4252"
"3652";"6200";"6200";"4750"
"3653";"6355";"6355";"2987"
"3654";"6190";"6190";"4193"
"3655";"6200";"6200";"3768"
"3656";"6200";"6200";"5000"
"3657";"6000";"6250";"3400"
"3658";"6150";"6200";"4150"
"3659";"6200";"6200";"4750"
"3660";"6192";"6192";"3742"
"3661";"6100";"6100";"4254"
"3662";"6178";"6168";"3918"
"3663";"6177";"6165";"3265"
"3664";"6250";"6100";"4250"
"3665";"6200";"6200";"3500"
"3666";"6196";"5047";"3430"
"3667";"6200";"5900";"3750"
"3668";"6251";"6251";"5000"
"3669";"6040";"6040";"3690"
"3670";"6010";"5344";"3763"
"3671";"6204";"6204";"4248"
"3672";"6126";"6126";"2883"
"3673";"6200";"6200";"3750"
"3674";"6361";"5369";"4685"
"3675";"6189";"6189";"2989"
"3676";"6188";"6730";"3741"
"3677";"6250";"6150";"4508"
"3678";"5771";"5771";"4011"
"3679";"6200";"6200";"4750"
"3680";"6100";"6000";"4500"
"3681";"6261";"6257";"3407"
"3682";"6204";"6204";"4251"
"3683";"6200";"6200";"4250"
"3684";"6250";"6250";"3800"
"3685";"6199";"6199";"3249"
"3686";"6556";"6567";"4674"
"3687";"5994";"5994";"3946"
"3688";"5500";"5516";"2507"
"3689";"6186";"6186";"3736"
"3690";"6004";"5749";"3512"
"3691";"6200";"6200";"3767"
"3692";"5504";"5541";"3261"
"3693";"5945";"6045";"4715"
"3694";"6191";"6191";"3741"
"3695";"6200";"6200";"4015"
"3696";"6050";"6050";"2750"
"3697";"6200";"6200";"4250"
"3698";"5656";"5656";"4653"
"3699";"6200";"6200";"4500"
"3700";"6200";"6750";"5000"
"3701";"5900";"5900";"3700"
"3702";"6264";"6264";"2883"
"3703";"6200";"6200";"3250"
"3704";"6200";"6200";"4700"
"3705";"6188";"6188";"3738"
"3706";"6200";"5476";"5023"
"3707";"6200";"5500";"4576"
"3708";"5920";"5920";"2852"
"3709";"6288";"6338";"4738"
"3710";"6200";"5900";"5000"
"3711";"6200";"6200";"4250"
"3712";"6200";"6200";"3700"
"3713";"6135";"6135";"5691"
"3714";"6295";"6282";"4532"
"3715";"6200";"6200";"5000"
"3716";"6199";"6199";"4749"
"3717";"6200";"6200";"4750"
"3718";"6200";"6000";"3753"
"3719";"7100";"7044";"5704"
"3720";"6175";"5556";"3586"
"3721";"5986";"5986";"3988"
"3722";"6099";"6099";"4399"
"3723";"6200";"6200";"4500"
"3724";"6200";"6200";"4450"
"3725";"5815";"5802";"3289"
"3726";"6200";"5900";"2500"
"3727";"6199";"6099";"4999"
"3728";"5644";"5644";"2444"
"3729";"6199";"6199";"4699"
"3730";"5874";"5884";"3241"
"3731";"6144";"6144";"4244"
"3732";"6194";"6194";"3279"
"3733";"6100";"6100";"3100"
"3734";"6360";"6139";"3739"
"3735";"6200";"6000";"4500"
"3736";"6250";"6250";"4251"
"3737";"6198";"6198";"4599"
"3738";"6200";"6050";"4500"
"3739";"6350";"6350";"4250"
"3740";"6200";"6200";"5000"
"3741";"6200";"6300";"5000"
"3742";"6201";"6000";"4700"
"3743";"5700";"6100";"4750"
"3744";"6197";"6197";"5247"
"3745";"6200";"6200";"5250"
"3746";"6191";"6191";"3753"
"3747";"6100";"6100";"3601"
"3748";"6099";"6099";"4499"
"3749";"6196";"6196";"3999"
